Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Std.AccumGasVol	
2016-09-07	00:55:00	251.639158	138.695868	1877.947180	2451.971419	1061.640383	1.125475	0.056696	458.929053	2705.588370	28.167374	30.199849	72.801460	98.289595	900.847000	1107.285719	16.124881	267.081467	2.060063	0.000000	16180.992701	7928.655813	1102.583767	14664.220196	8039.243085	1369.552510	4265.445071	1631.277563	2.227547	2.227547	
2016-09-07	00:56:00	251.833102	138.702738	1878.968191	2433.890570	1091.714644	1.141604	0.057678	469.087370	2685.699162	28.902335	30.966179	73.103352	98.307754	900.847000	1107.283014	16.135392	263.541472	2.061585	0.000000	16027.319618	8007.930306	1098.057010	14524.613419	8119.643486	1362.903449	4266.592519	1631.783281	2.228080	2.228080	
2016-09-07	00:57:00	251.742176	138.707957	1879.459244	2431.951343	1067.870215	1.136317	0.057384	467.157870	2683.544840	28.467240	30.513605	73.150858	98.300143	900.847000	1107.282241	16.132807	253.358599	2.054891	0.000000	16014.463370	7833.021203	1092.286754	14513.040784	7942.300202	1356.592050	4268.283903	1632.527973	2.228876	2.228876	
2016-09-07	00:58:00	251.656068	138.722240	1881.489044	2414.422004	1063.185075	1.149857	0.058271	476.759575	2664.166772	28.518900	30.564256	73.528517	98.326953	900.847000	1107.280373	16.126599	259.800463	2.054828	0.000000	15898.821794	7798.643387	1108.755660	14408.431779	7907.454403	1372.757381	4269.962907	1633.284038	2.229686	2.229686	
2016-09-07	00:59:00	251.574736	138.726588	1882.273852	2436.219447	1053.358442	1.148772	0.056582	471.364464	2685.578238	28.163115	30.624847	72.932935	98.310432	900.847000	1107.277202	16.120561	263.210323	2.059538	0.000000	16042.158981	7896.606582	1105.939947	14538.511347	8006.808700	1371.461772	4271.677398	1634.043927	2.230493	2.230493	
2016-09-07	01:00:00	251.687346	138.732187	1880.028399	2409.815493	1068.822451	1.121223	0.056773	465.145215	2651.167774	28.730528	30.411918	73.104010	98.276416	900.847000	1107.275672	16.126753	258.427246	2.053363	0.000000	15967.475791	7773.795854	1069.801178	14470.629945	7882.295401	1332.043216	4273.230944	1634.740353	2.231222	2.231222	
2016-09-07	01:01:00	251.661647	138.734652	1882.085249	2348.549345	1058.356316	1.118364	0.057658	476.200522	2587.345580	29.018922	31.024988	73.782661	98.352754	900.847000	1107.272098	16.126084	260.000671	2.063035	0.000000	15590.195118	7829.869890	1115.700002	14128.707043	7939.176479	1376.465263	4274.898767	1635.487924	2.232025	2.232025	
2016-09-07	01:02:00	251.646625	138.747753	1885.393224	2404.889202	1100.555505	1.155804	0.058669	480.687051	2653.638403	29.307926	31.399258	73.547231	98.322147	900.847000	1107.271350	16.124163	258.153868	2.057232	0.000000	15953.751518	8036.555605	1112.061693	14458.223616	8148.755761	1376.939614	4276.564694	1636.252657	2.232834	2.232834	
2016-09-07	01:03:00	251.701588	138.738540	1886.584994	2449.376437	1094.613152	1.158609	0.058652	473.134210	2702.739134	28.809718	30.868047	73.309846	98.287225	900.847000	1107.272727	16.126418	258.067934	2.056175	0.000000	16129.008251	8029.119277	1115.967379	14617.027690	8141.201181	1383.205585	4278.848287	1637.263624	2.233904	2.233904	
2016-09-07	01:04:00	251.607057	138.739980	1883.245150	2499.687604	1097.514978	1.179097	0.059679	471.567245	2758.227615	28.458168	30.503342	73.368277	98.322388	900.847000	1107.273365	16.121756	268.988353	2.042674	0.000000	16460.144229	8050.406387	1135.192983	14917.267260	8162.783551	1407.664959	4280.604814	1638.013381	2.234715	2.234715	
